"id","type","description","url","file","ok","skipped"
"316","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/j3ws22bs.jpeg","force_displacement_data\316_j3ws22bs.jpeg","true","false"
"316","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/j3ws22bs.txt","force_displacement_data\316_j3ws22bs.txt","true","false"
"317","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/j3ws25bs.jpeg","force_displacement_data\317_j3ws25bs.jpeg","true","false"
"317","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/j3ws25bs.txt","force_displacement_data\317_j3ws25bs.txt","true","false"
"318","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/j3ws26bs.jpeg","force_displacement_data\318_j3ws26bs.jpeg","true","false"
"318","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/j3ws26bs.txt","force_displacement_data\318_j3ws26bs.txt","true","false"
"319","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/j3ws27bs.jpeg","force_displacement_data\319_j3ws27bs.jpeg","true","false"
"319","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/j3ws27bs.txt","force_displacement_data\319_j3ws27bs.txt","true","false"
"320","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak1.jpeg","force_displacement_data\320_arak1.jpeg","true","false"
"320","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak1.txt","force_displacement_data\320_arak1.txt","true","false"
"321","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak2.jpeg","force_displacement_data\321_arak2.jpeg","true","false"
"321","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak2.txt","force_displacement_data\321_arak2.txt","true","false"
"322","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak3.jpeg","force_displacement_data\322_arak3.jpeg","true","false"
"322","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak3.txt","force_displacement_data\322_arak3.txt","true","false"
"323","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak4.jpeg","force_displacement_data\323_arak4.jpeg","true","false"
"323","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak4.txt","force_displacement_data\323_arak4.txt","true","false"
"324","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak6.jpeg","force_displacement_data\324_arak6.jpeg","true","false"
"324","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak6.txt","force_displacement_data\324_arak6.txt","true","false"
"325","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak8.jpeg","force_displacement_data\325_arak8.jpeg","true","false"
"325","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak8.txt","force_displacement_data\325_arak8.txt","true","false"
"326","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak9.jpeg","force_displacement_data\326_arak9.jpeg","true","false"
"326","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak9.txt","force_displacement_data\326_arak9.txt","true","false"
"327","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak10.jpeg","force_displacement_data\327_arak10.jpeg","true","false"
"327","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak10.txt","force_displacement_data\327_arak10.txt","true","false"
"328","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak11.jpeg","force_displacement_data\328_arak11.jpeg","true","false"
"328","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak11.txt","force_displacement_data\328_arak11.txt","true","false"
"329","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak12.jpeg","force_displacement_data\329_arak12.jpeg","true","false"
"329","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak12.txt","force_displacement_data\329_arak12.txt","true","false"
"330","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak13.jpeg","force_displacement_data\330_arak13.jpeg","true","false"
"330","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak13.txt","force_displacement_data\330_arak13.txt","true","false"
"331","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak14.jpeg","force_displacement_data\331_arak14.jpeg","true","false"
"331","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak14.txt","force_displacement_data\331_arak14.txt","true","false"
"332","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak15.jpeg","force_displacement_data\332_arak15.jpeg","true","false"
"332","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak15.txt","force_displacement_data\332_arak15.txt","true","false"
"333","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak16.jpeg","force_displacement_data\333_arak16.jpeg","true","false"
"333","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak16.txt","force_displacement_data\333_arak16.txt","true","false"
"334","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak17.jpeg","force_displacement_data\334_arak17.jpeg","true","false"
"334","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak17.txt","force_displacement_data\334_arak17.txt","true","false"
"335","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak18.jpeg","force_displacement_data\335_arak18.jpeg","true","false"
"335","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak18.txt","force_displacement_data\335_arak18.txt","true","false"
"336","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak19.jpeg","force_displacement_data\336_arak19.jpeg","true","false"
"336","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak19.txt","force_displacement_data\336_arak19.txt","true","false"
"337","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak20.jpeg","force_displacement_data\337_arak20.jpeg","true","false"
"337","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak20.txt","force_displacement_data\337_arak20.txt","true","false"
"338","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak21.jpeg","force_displacement_data\338_arak21.jpeg","true","false"
"338","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak21.txt","force_displacement_data\338_arak21.txt","true","false"
"339","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak22.jpeg","force_displacement_data\339_arak22.jpeg","true","false"
"339","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak22.txt","force_displacement_data\339_arak22.txt","true","false"
"340","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak23.jpeg","force_displacement_data\340_arak23.jpeg","true","false"
"340","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak23.txt","force_displacement_data\340_arak23.txt","true","false"
"341","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak24.jpeg","force_displacement_data\341_arak24.jpeg","true","false"
"341","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak24.txt","force_displacement_data\341_arak24.txt","true","false"
"342","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak25.jpeg","force_displacement_data\342_arak25.jpeg","true","false"
"342","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak25.txt","force_displacement_data\342_arak25.txt","true","false"
"343","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak26.jpeg","force_displacement_data\343_arak26.jpeg","true","false"
"343","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak26.txt","force_displacement_data\343_arak26.txt","true","false"
"344","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak27.jpeg","force_displacement_data\344_arak27.jpeg","true","false"
"344","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak27.txt","force_displacement_data\344_arak27.txt","true","false"
"345","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/arak28.jpeg","force_displacement_data\345_arak28.jpeg","true","false"
"345","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/arak28.txt","force_displacement_data\345_arak28.txt","true","false"
"346","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a2.jpeg","force_displacement_data\346_kun97a2.jpeg","true","false"
"346","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a2.txt","force_displacement_data\346_kun97a2.txt","true","false"
"347","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a3.jpeg","force_displacement_data\347_kun97a3.jpeg","true","false"
"347","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a3.txt","force_displacement_data\347_kun97a3.txt","true","false"
"348","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a4.jpeg","force_displacement_data\348_kun97a4.jpeg","true","false"
"348","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a4.txt","force_displacement_data\348_kun97a4.txt","true","false"
"349","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a5.jpeg","force_displacement_data\349_kun97a5.jpeg","true","false"
"349","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a5.txt","force_displacement_data\349_kun97a5.txt","true","false"
"350","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a6.jpeg","force_displacement_data\350_kun97a6.jpeg","true","false"
"350","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a6.txt","force_displacement_data\350_kun97a6.txt","true","false"
"351","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a7.jpeg","force_displacement_data\351_kun97a7.jpeg","true","false"
"351","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a7.txt","force_displacement_data\351_kun97a7.txt","true","false"
"352","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a8.jpeg","force_displacement_data\352_kun97a8.jpeg","true","false"
"352","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a8.txt","force_displacement_data\352_kun97a8.txt","true","false"
"353","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a9.jpeg","force_displacement_data\353_kun97a9.jpeg","true","false"
"353","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a9.txt","force_displacement_data\353_kun97a9.txt","true","false"
"354","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a10.jpeg","force_displacement_data\354_kun97a10.jpeg","true","false"
"354","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a10.txt","force_displacement_data\354_kun97a10.txt","true","false"
"355","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a11.jpeg","force_displacement_data\355_kun97a11.jpeg","true","false"
"355","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a11.txt","force_displacement_data\355_kun97a11.txt","true","false"
"356","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kun97a12.jpeg","force_displacement_data\356_kun97a12.jpeg","true","false"
"356","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kun97a12.txt","force_displacement_data\356_kun97a12.txt","true","false"
"357","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/benz94u1.jpeg","force_displacement_data\357_benz94u1.jpeg","true","false"
"357","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/benz94u1.txt","force_displacement_data\357_benz94u1.txt","true","false"
"358","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/benz94u2.jpeg","force_displacement_data\358_benz94u2.jpeg","true","false"
"358","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/benz94u2.txt","force_displacement_data\358_benz94u2.txt","true","false"
"359","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/hos97h1.jpeg","force_displacement_data\359_hos97h1.jpeg","true","false"
"359","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/hos97h1.txt","force_displacement_data\359_hos97h1.txt","true","false"
"360","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/vu98nh1.jpeg","force_displacement_data\360_vu98nh1.jpeg","true","false"
"360","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/vu98nh1.txt","force_displacement_data\360_vu98nh1.txt","true","false"
"361","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/vu98nh2.jpeg","force_displacement_data\361_vu98nh2.jpeg","true","false"
"361","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/vu98nh2.txt","force_displacement_data\361_vu98nh2.txt","true","false"
"362","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/vu98nh3.jpeg","force_displacement_data\362_vu98nh3.jpeg","true","false"
"362","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/vu98nh3.txt","force_displacement_data\362_vu98nh3.txt","true","false"
"363","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/vu98nh4.jpeg","force_displacement_data\363_vu98nh4.jpeg","true","false"
"363","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/vu98nh4.txt","force_displacement_data\363_vu98nh4.txt","true","false"
"364","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/vu98nh5.jpeg","force_displacement_data\364_vu98nh5.jpeg","true","false"
"364","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/vu98nh5.txt","force_displacement_data\364_vu98nh5.txt","true","false"
"365","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/vu98nh6.jpeg","force_displacement_data\365_vu98nh6.jpeg","true","false"
"365","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/vu98nh6.txt","force_displacement_data\365_vu98nh6.txt","true","false"
"366","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kowal96fl1.jpeg","force_displacement_data\366_kowal96fl1.jpeg","true","false"
"366","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kow96fl1.txt","force_displacement_data\366_kow96fl1.txt","true","false"
"367","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kowal96fl2.jpeg","force_displacement_data\367_kowal96fl2.jpeg","true","false"
"367","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kow96fl2.txt","force_displacement_data\367_kow96fl2.txt","true","false"
"368","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/kowal96fl3.jpeg","force_displacement_data\368_kowal96fl3.jpeg","true","false"
"368","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kow96fl3.txt","force_displacement_data\368_kow96fl3.txt","true","false"
"369","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/leh415.jpeg","force_displacement_data\369_leh415.jpeg","true","false"
"369","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/leh415.txt","force_displacement_data\369_leh415.txt","true","false"
"369","report","PEER-1998/01","http://peer.berkeley.edu/publications/peer_reports/reports_1998/9801.pdf","force_displacement_data\369_9801.pdf","true","false"
"369","photo","Column 415 Final Damage State","http://peer.berkeley.edu/spdata/lehman_moehle_1998/fig3_18.jpg","force_displacement_data\369_fig3_18.jpg","false",""
"370","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/leh815.jpeg","force_displacement_data\370_leh815.jpeg","true","false"
"370","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/leh815.txt","force_displacement_data\370_leh815.txt","true","false"
"370","report","PEER-1998/01","http://peer.berkeley.edu/publications/peer_reports/reports_1998/9801.pdf","force_displacement_data\370_9801.pdf","true","false"
"370","photo","Column 815 Crack Pattern at 3.5-Inch Displacement","http://peer.berkeley.edu/spdata/lehman_moehle_1998/fig3_26.jpg","force_displacement_data\370_fig3_26.jpg","false",""
"370","photo","Column 815 Damaged Region After Testing","http://peer.berkeley.edu/spdata/lehman_moehle_1998/fig3_32.jpg","force_displacement_data\370_fig3_32.jpg","false",""
"370","photo","Actuators Used for Testing Column 815 and 1015","http://peer.berkeley.edu/spdata/lehman_moehle_1998/figb_7.jpg","force_displacement_data\370_figb_7.jpg","false",""
"371","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/leh1015.jpeg","force_displacement_data\371_leh1015.jpeg","true","false"
"371","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/leh1015.txt","force_displacement_data\371_leh1015.txt","true","false"
"371","report","PEER-1998/01","http://peer.berkeley.edu/publications/peer_reports/reports_1998/9801.pdf","force_displacement_data\371_9801.pdf","true","false"
"371","photo","Actuators Used for Testing Column 815 and 1015","http://peer.berkeley.edu/spdata/lehman_moehle_1998/figb_7.jpg","force_displacement_data\371_figb_7.jpg","false",""
"371","photo","Column 1015 Spalled Region at 25-Inch Displacement","http://peer.berkeley.edu/spdata/lehman_moehle_1998/fig3_36.jpg","force_displacement_data\371_fig3_36.jpg","false",""
"372","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/leh407.jpeg","force_displacement_data\372_leh407.jpeg","true","false"
"372","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/leh407.txt","force_displacement_data\372_leh407.txt","true","false"
"372","report","PEER-1998/01","http://peer.berkeley.edu/publications/peer_reports/reports_1998/9801.pdf","force_displacement_data\372_9801.pdf","true","false"
"373","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/leh430.jpeg","force_displacement_data\373_leh430.jpeg","true","false"
"373","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/leh430.txt","force_displacement_data\373_leh430.txt","true","false"
"373","report","PEER-1998/01","http://peer.berkeley.edu/publications/peer_reports/reports_1998/9801.pdf","force_displacement_data\373_9801.pdf","true","false"
"373","photo","Column 430 Spalled Region","http://peer.berkeley.edu/spdata/lehman_moehle_1998/fig3_22.jpg","force_displacement_data\373_fig3_22.jpg","false",""
"374","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/leh328.jpeg","force_displacement_data\374_leh328.jpeg","true","false"
"374","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/leh328.txt","force_displacement_data\374_leh328.txt","true","false"
"374","report","PEER-2000/08","http://peer.berkeley.edu/publications/peer_reports/reports_2000/0008.pdf","force_displacement_data\374_0008.pdf","true","false"
"375","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/leh828.jpeg","force_displacement_data\375_leh828.jpeg","true","false"
"375","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/leh828.txt","force_displacement_data\375_leh828.txt","true","false"
"375","report","PEER-2000/08","http://peer.berkeley.edu/publications/peer_reports/reports_2000/0008.pdf","force_displacement_data\375_0008.pdf","true","false"
"376","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/leh1028.jpeg","force_displacement_data\376_leh1028.jpeg","true","false"
"376","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/leh1028.txt","force_displacement_data\376_leh1028.txt","true","false"
"376","report","PEER-2000/08","http://peer.berkeley.edu/publications/peer_reports/reports_2000/0008.pdf","force_displacement_data\376_0008.pdf","true","false"
"377","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/srtic1.jpeg","force_displacement_data\377_srtic1.jpeg","true","false"
"377","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/srtic1.txt","force_displacement_data\377_srtic1.txt","true","false"
"378","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/srtic2.jpeg","force_displacement_data\378_srtic2.jpeg","true","false"
"378","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/srtic2.txt","force_displacement_data\378_srtic2.txt","true","false"
"379","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/srtic3.jpeg","force_displacement_data\379_srtic3.jpeg","true","false"
"379","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/srtic3.txt","force_displacement_data\379_srtic3.txt","true","false"
"380","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/saatrc1.jpeg","force_displacement_data\380_saatrc1.jpeg","true","false"
"380","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/saatrc1.txt","force_displacement_data\380_saatrc1.txt","true","false"
"381","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/saatrc2.jpeg","force_displacement_data\381_saatrc2.jpeg","true","false"
"381","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/saatrc2.txt","force_displacement_data\381_saatrc2.txt","true","false"
"382","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/saatrc3.jpeg","force_displacement_data\382_saatrc3.jpeg","true","false"
"382","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/saatrc3.txt","force_displacement_data\382_saatrc3.txt","true","false"
"383","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/saatrc4.jpeg","force_displacement_data\383_saatrc4.jpeg","true","false"
"383","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/saatrc4.txt","force_displacement_data\383_saatrc4.txt","true","false"
"384","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/saatrc6.jpeg","force_displacement_data\384_saatrc6.jpeg","true","false"
"384","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/saatrc6.txt","force_displacement_data\384_saatrc6.txt","true","false"
"385","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/saatrc7.jpeg","force_displacement_data\385_saatrc7.jpeg","true","false"
"385","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/saatrc7.txt","force_displacement_data\385_saatrc7.txt","true","false"
"386","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/saatrc8.jpeg","force_displacement_data\386_saatrc8.jpeg","true","false"
"386","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/saatrc8.txt","force_displacement_data\386_saatrc8.txt","true","false"
"387","graph","Force-Displacement Hysteresis","http://depts.washington.edu/columdat/circol/images/saatrc9.jpeg","force_displacement_data\387_saatrc9.jpeg","true","false"
"387","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/saatrc9.txt","force_displacement_data\387_saatrc9.txt","true","false"
"388","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/nelpric1.txt","force_displacement_data\388_nelpric1.txt","true","false"
"388","diagram","Test Setup","http://peer.berkeley.edu/spdata/nelson_price_2000/test_setup.gif","force_displacement_data\388_test_setup.gif","false",""
"389","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/nelpric2.txt","force_displacement_data\389_nelpric2.txt","true","false"
"389","photo","Column P2 Loss of Axial Load Capacity","http://peer.berkeley.edu/spdata/nelson_price_2000/column_p2.jpg","force_displacement_data\389_column_p2.jpg","false",""
"389","diagram","Test Setup","http://peer.berkeley.edu/spdata/nelson_price_2000/test_setup.gif","force_displacement_data\389_test_setup.gif","false",""
"390","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/nelpric3.txt","force_displacement_data\390_nelpric3.txt","true","false"
"390","photo","Column P3 Loss of Axial Load Capacity","http://peer.berkeley.edu/spdata/nelson_price_2000/column_p3.jpg","force_displacement_data\390_column_p3.jpg","false",""
"390","diagram","Test Setup","http://peer.berkeley.edu/spdata/nelson_price_2000/test_setup.gif","force_displacement_data\390_test_setup.gif","false",""
"391","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/nelpric4.txt","force_displacement_data\391_nelpric4.txt","true","false"
"391","diagram","Test Setup","http://peer.berkeley.edu/spdata/nelson_price_2000/test_setup.gif","force_displacement_data\391_test_setup.gif","false",""
"392","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/henr415p.txt","force_displacement_data\392_henr415p.txt","true","false"
"393","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/henr415s.txt","force_displacement_data\393_henr415s.txt","true","false"
"394","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/chait3.txt","force_displacement_data\394_chait3.txt","true","false"
"395","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/sod01C1.txt","force_displacement_data\395_sod01C1.txt","true","false"
"396","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/sod01C2.txt","force_displacement_data\396_sod01C2.txt","true","false"
"397","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/sod01C3.txt","force_displacement_data\397_sod01C3.txt","true","false"
"398","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/sod01C4.txt","force_displacement_data\398_sod01C4.txt","true","false"
"399","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/graf01C5.txt","force_displacement_data\399_graf01C5.txt","true","false"
"400","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/graf01C6.txt","force_displacement_data\400_graf01C6.txt","true","false"
"401","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/graf01C7.txt","force_displacement_data\401_graf01C7.txt","true","false"
"402","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/graf01C8.txt","force_displacement_data\402_graf01C8.txt","true","false"
"403","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kow01no1.txt","force_displacement_data\403_kow01no1.txt","true","false"
"404","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kow01no2.txt","force_displacement_data\404_kow01no2.txt","true","false"
"405","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kow01no3.txt","force_displacement_data\405_kow01no3.txt","true","false"
"406","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/kow01no4.txt","force_displacement_data\406_kow01no4.txt","true","false"
"407","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/coffcol1.txt","force_displacement_data\407_coffcol1.txt","true","false"
"408","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/hamiltonuci1.txt","force_displacement_data\408_hamiltonuci1.txt","true","false"
"409","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/hamiltonuci2.txt","force_displacement_data\409_hamiltonuci2.txt","true","false"
"410","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/hamiltonuci3.txt","force_displacement_data\410_hamiltonuci3.txt","true","false"
"411","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/hamiltonuci4.txt","force_displacement_data\411_hamiltonuci4.txt","true","false"
"412","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/hamiltonuci5.txt","force_displacement_data\412_hamiltonuci5.txt","true","false"
"413","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/hamiltonuci6.txt","force_displacement_data\413_hamiltonuci6.txt","true","false"
"414","data","Force Displacement Data","http://depts.washington.edu/columdat/circol/txfiles/mcdanielS1.txt","force_displacement_data\414_mcdanielS1.txt","true","false"
